,id,date_taken,Time Spent,curent_role,Q2 - Did you switch careers into Data?,salary,Q4 - What Industry do you work in?,language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity,sal_min,sal_max
308,62a3c30324a26260273909b9,2022-06-10,0:01:18,Data Analyst,No,95.5,Other (Please Specify):Marketing ,Python,5.0,3.0,5.0,6.0,6.0,4.0,Difficult,Good Work/Life Balance,Male,27.0,Canada,Masters,Other (Please Specify):Pakistani,86.0,105.0
309,62a3c476bc6861bf3177ad9d,2022-06-10,0:02:58,Data Analyst,Yes,53.0,Other (Please Specify):Consulti,Python,3.0,7.0,7.0,7.0,7.0,6.0,Difficult,Good Culture,Male,28.0,Canada,Masters,Asian or Asian American,41.0,65.0
310,62a3c5f2cec54911e9cb3d9b,2022-06-10,0:04:30,Student/Looking/None,Yes,20.0,Other (Please Specify):i`m currently student,R,2.0,10.0,10.0,10.0,10.0,3.0,Neither easy nor difficult,Remote Work,Female,29.0,Other (Please Specify):Germany,Bachelors,Other (Please Specify):Russian,0.0,40.0
311,62a3c7f1bc6861bf3177b06e,2022-06-10,0:01:57,Other,No,53.0,Tech,C/C++,7.0,7.0,7.0,7.0,7.0,7.0,Neither easy nor difficult,Better Salary,Female,43.0,Other (Please Specify):Singapore,High School,Asian or Asian American,41.0,65.0
312,62a3c8652e54c9003e54103e,2022-06-10,0:02:27,Data Analyst,Yes,20.0,Finance,Python,0.0,5.0,9.0,9.0,0.0,10.0,Neither easy nor difficult,Remote Work,Male,26.0,Other (Please Specify):Antigua ,Bachelors,Black or African American,0.0,40.0
313,62a3ca44bae91e4b8b83dcd4,2022-06-10,0:04:17,Student/Looking/None,No,53.0,Tech,Other,7.0,8.0,7.0,7.0,8.0,7.0,Neither easy nor difficult,"Other (Please Specify):Mix of better salary, good work/life balance, remote work and good culture",Female,47.0,United States,Bachelors,Black or African American,41.0,65.0
314,62a3cafff8d5efcc22f8b5cb,2022-06-10,0:01:42,Student/Looking/None,Yes,20.0,Finance,Python,,,,8.0,10.0,10.0,Easy,Remote Work,Male,23.0,Other (Please Specify):Nigeria ,Bachelors,Black or African American,0.0,40.0
315,62a3cbfef8d5efcc22f8b6f1,2022-06-10,0:01:20,Data Analyst,Yes,20.0,Tech,Python,0.0,1.0,1.0,1.0,1.0,2.0,Very Difficult,Better Salary,Male,25.0,Other (Please Specify):Egypt,Bachelors,Other (Please Specify):Egyp,0.0,40.0
316,62a3cde8f8f7561645861366,2022-06-10,0:02:02,Other,No,20.0,Finance,Python,6.0,6.0,3.0,7.0,2.0,4.0,Very Difficult,Other (Please Specify):Learning opportunity,Male,32.0,Other (Please Specify):Poland,Masters,White or Caucasian,0.0,40.0
317,62a3cfed0f8c8599d5b00b12,2022-06-10,0:01:09,Data Analyst,Yes,20.0,Finance,Python,1.0,10.0,10.0,5.0,3.0,1.0,Neither easy nor difficult,Better Salary,Female,25.0,United States,Bachelors,White or Caucasian,0.0,40.0
318,62a3d21ef3072dd8926314d1,2022-06-10,0:02:40,Data Analyst,No,20.0,Finance,Python,1.0,2.0,10.0,1.0,2.0,8.0,Difficult,Remote Work,Female,29.0,Other (Please Specify):Venezuela,Bachelors,Hispanic or Latino,0.0,40.0
319,62a3d37c0a77c1a77f66bc0e,2022-06-10,0:01:11,Data Analyst,No,53.0,Healthcare,Other,3.0,7.0,5.0,5.0,3.0,3.0,Neither easy nor difficult,Better Salary,Female,33.0,United States,Bachelors,Asian or Asian American,41.0,65.0
320,62a3d8dbf8f7561645861f9d,2022-06-10,0:04:51,Data Analyst,No,115.5,Education,Python,6.0,10.0,10.0,10.0,7.0,6.0,Easy,Other (Please Specify):Learning New Things,Male,36.0,United States,Masters,Asian or Asian American,106.0,125.0
321,62a3d9697dc029e2d66cf087,2022-06-10,0:01:32,Data Analyst,Yes,53.0,Healthcare,Python,4.0,10.0,9.0,3.0,0.0,10.0,Difficult,Good Work/Life Balance,Male,25.0,United States,Bachelors,White or Caucasian,41.0,65.0
322,62a3dac9f3072dd892631e12,2022-06-10,0:03:19,Data Scientist,No,187.5,Other (Please Specify),Python,8.0,7.0,8.0,7.0,7.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,38.0,United States,Masters,White or Caucasian,150.0,225.0
323,62a3dc3ab4da29969c63e3d7,2022-06-10,0:03:42,Data Analyst,Yes,75.5,Other (Please Specify):Oil and gas,R,3.0,2.0,6.0,6.0,5.0,4.0,Difficult,Good Work/Life Balance,Male,30.0,United States,Masters,Other (Please Specify):Half black and half white,66.0,85.0
324,62a3e2abf8f75616458628d1,2022-06-10,0:01:48,Data Analyst,Yes,53.0,Tech,Python,3.0,5.0,6.0,6.0,6.0,7.0,Difficult,Good Culture,Male,35.0,United States,Masters,Black or African American,41.0,65.0
325,62a3e32bd8c00e9f541ad5f0,2022-06-10,0:01:44,Other,No,53.0,Education,Other,0.0,1.0,10.0,5.0,0.0,0.0,Difficult,Better Salary,Female,42.0,United States,Bachelors,White or Caucasian,41.0,65.0
326,62a3ecf7bc6861bf3177d5c2,2022-06-10,0:01:40,Data Analyst,Yes,75.5,Healthcare,Python,3.0,5.0,4.0,6.0,4.0,6.0,Easy,Remote Work,Male,30.0,United States,Masters,White or Caucasian,66.0,85.0
327,62a3eea9bae91e4b8b8401a4,2022-06-10,0:01:57,Student/Looking/None,Yes,20.0,Other (Please Specify):None,Python,0.0,0.0,0.0,0.0,0.0,4.0,Very Difficult,Better Salary,Female,25.0,Other (Please Specify):Nigeria,Bachelors,Black or African American,0.0,40.0
328,62a3f39df8d5efcc22f8ddc2,2022-06-10,1:09:45,Data Analyst,No,95.5,Healthcare,Python,5.0,9.0,5.0,2.0,5.0,1.0,Difficult,Good Culture,Female,28.0,United States,Bachelors,Asian or Asian American,86.0,105.0
329,62a3f6a25d257a28a30e9d02,2022-06-10,0:04:54,Data Analyst,Yes,20.0,Other (Please Specify):Manuf,Python,5.0,10.0,8.0,5.0,7.0,10.0,Very Difficult,Other (Please Specify):Salary and expo,Male,28.0,Canada,Bachelors,Asian or Asian American,0.0,40.0
330,62a3f6d9bae91e4b8b8408ca,2022-06-10,0:00:59,Student/Looking/None,No,20.0,Other (Please Specify):Student,Other,0.0,0.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Better Salary,Male,30.152380952380952,Other (Please Specify):Malaysia,High School,Asian or Asian American,0.0,40.0
331,62a3fc7c7dc029e2d66d10e8,2022-06-10,0:02:26,Data Analyst,Yes,115.5,Construction,Other,7.0,8.0,7.0,7.0,10.0,10.0,Easy,Good Culture,Male,33.0,United States,Masters,Hispanic or Latino,106.0,125.0
332,62a3fe0d5d257a28a30ea3c8,2022-06-10,0:12:09,Data Analyst,No,75.5,Tech,Python,8.0,6.0,7.0,7.0,8.0,8.0,Easy,Better Salary,Male,23.0,United States,Associates,White or Caucasian,66.0,85.0
333,62a3fea50a77c1a77f66e41b,2022-06-10,0:00:43,Data Analyst,Yes,20.0,Healthcare,R,4.0,5.0,7.0,7.0,5.0,7.0,Neither easy nor difficult,Better Salary,Female,35.0,Other (Please Specify):Brazik,Bachelors,Hispanic or Latino,0.0,40.0
334,62a40276bc6861bf3177e6fd,2022-06-10,0:04:01,Student/Looking/None,Yes,20.0,Other (Please Specify):Automobile Industry,Python,2.0,2.0,3.0,3.0,2.0,3.0,Difficult,Good Work/Life Balance,Male,22.0,India,Bachelors,Asian or Asian American,0.0,40.0
335,62a403bbf8d5efcc22f8eb18,2022-06-10,0:02:40,Data Analyst,Yes,20.0,Tech,Python,5.0,10.0,5.0,6.0,6.0,8.0,Very Difficult,Better Salary,Male,33.0,India,Bachelors,Asian or Asian American,0.0,40.0
336,62a403d30f8c8599d5b03d65,2022-06-10,0:00:59,Data Engineer,No,20.0,Real Estate,Python,1.0,7.0,7.0,7.0,1.0,2.0,Very Easy,Better Salary,Male,22.0,United States,Bachelors,White or Caucasian,0.0,40.0
337,62a4044acf25554317312a81,2022-06-10,0:03:27,Data Analyst,Yes,95.5,Other (Please Specify):Distribution,R,7.0,8.0,8.0,7.0,5.0,9.0,Neither easy nor difficult,Remote Work,Male,35.0,United States,Bachelors,White or Caucasian,86.0,105.0
338,62a4061bf408bae018ee5deb,2022-06-10,0:02:55,Data Analyst,Yes,75.5,Agriculture,Other,8.0,5.0,6.0,4.0,4.0,8.0,Easy,Good Work/Life Balance,Female,37.0,United States,Masters,White or Caucasian,66.0,85.0
339,62a40726575fa3a5ae89d990,2022-06-10,0:00:51,Student/Looking/None,Yes,20.0,Finance,Python,4.0,,,,,,Very Easy,Better Salary,Male,22.0,United States,Associates,Other (Please Specify):7,0.0,40.0
340,62a4098124a2626027394ddc,2022-06-10,0:02:12,Data Analyst,Yes,75.5,Healthcare,Python,10.0,10.0,10.0,7.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,36.0,United States,Masters,White or Caucasian,66.0,85.0
341,62a40c99575fa3a5ae89de4b,2022-06-10,0:02:29,Data Scientist,Yes,95.5,Other (Please Specify):Fmcg,Python,6.0,5.0,8.0,8.0,7.0,9.0,Easy,Good Work/Life Balance,Male,26.0,India,Bachelors,Hispanic or Latino,86.0,105.0
342,62a40d86d8c00e9f541afb5e,2022-06-10,0:05:15,Data Analyst,Yes,20.0,Other (Please Specify):Market research,R,3.0,2.0,6.0,5.0,5.0,6.0,Neither easy nor difficult,Good Culture,Female,25.0,Other (Please Specify):South Korea,Bachelors,Asian or Asian American,0.0,40.0
343,62a40da3cf255543173132e2,2022-06-10,0:02:55,Data Analyst,Yes,53.0,Other (Please Specify):NGO - Legislation ,R,4.0,6.0,6.0,5.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,34.0,United States,High School,White or Caucasian,41.0,65.0
344,62a40dfa5d257a28a30eb110,2022-06-10,0:02:58,Data Analyst,Yes,20.0,Other (Please Specify):Culinary,Python,4.0,8.0,8.0,8.0,7.0,8.0,Difficult,Remote Work,Male,33.0,Other (Please Specify):Chile,Bachelors,Hispanic or Latino,0.0,40.0
345,62a410b5cec54911e9cb8262,2022-06-10,0:02:00,Student/Looking/None,No,53.0,Other (Please Specify):Retail,Python,0.0,4.0,0.0,1.0,4.0,2.0,Very Difficult,Good Work/Life Balance,Male,37.0,United States,Bachelors,White or Caucasian,41.0,65.0
346,62a41135bc6861bf3177f3d8,2022-06-10,0:01:27,Data Analyst,No,75.5,Other (Please Specify):Marketing,Python,5.0,5.0,7.0,6.0,4.0,6.0,Very Easy,Better Salary,Female,54.0,United States,High School,White or Caucasian,66.0,85.0
347,62a41795cec54911e9cb8854,2022-06-11,0:00:59,Data Analyst,Yes,20.0,Finance,Python,2.0,,,,,,Very Easy,Better Salary,Male,26.0,India,Bachelors,Asian or Asian American,0.0,40.0
348,62a41964d8c00e9f541b061d,2022-06-11,0:01:49,Data Analyst,No,53.0,Education,R,4.0,7.0,7.0,7.0,2.0,7.0,Neither easy nor difficult,Better Salary,Female,27.0,United States,Masters,Hispanic or Latino,41.0,65.0
349,62a41968f8d5efcc22f8fd44,2022-06-11,0:02:20,Database Developer,Yes,20.0,Telecommunication,Other,2.0,3.0,6.0,6.0,3.0,5.0,Difficult,Better Salary,Male,24.0,United Kingdom,Bachelors,White or Caucasian,0.0,40.0
350,62a41e23bc6861bf3177fffb,2022-06-11,0:01:41,Data Analyst,Yes,20.0,Finance,Python,5.0,5.0,5.0,5.0,5.0,10.0,Neither easy nor difficult,Better Salary,Male,24.0,Other (Please Specify):Egypt,Bachelors,White or Caucasian,0.0,40.0
351,62a421cebc6861bf317803f5,2022-06-11,0:01:29,Other,Yes,20.0,Other (Please Specify):Consulting,Python,3.0,4.0,5.0,3.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,27.0,Other (Please Specify):Panama,Bachelors,White or Caucasian,0.0,40.0
352,62a42243f8d5efcc22f90c55,2022-06-11,0:01:37,Student/Looking/None,No,20.0,Other (Please Specify):none,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Remote Work,Male,25.0,Other (Please Specify):indonesia,Bachelors,Asian or Asian American,0.0,40.0
353,62a424ccd8c00e9f541b114e,2022-06-11,0:02:47,Data Analyst,Yes,20.0,Tech,Python,1.0,7.0,7.0,7.0,7.0,1.0,Difficult,Better Salary,Female,28.0,United Kingdom,Masters,Black or African American,0.0,40.0
354,62a42527b4da29969c6423f7,2022-06-11,0:01:23,Other,No,53.0,Education,Python,3.0,6.0,5.0,5.0,3.0,4.0,Easy,Remote Work,Male,21.0,United States,Bachelors,Asian or Asian American,41.0,65.0
355,62a425ec2e54c9003e5467bf,2022-06-11,0:01:15,Data Analyst,Yes,95.5,Healthcare,Other,4.0,4.0,5.0,5.0,4.0,6.0,Difficult,Good Work/Life Balance,Female,28.0,United States,Bachelors,White or Caucasian,86.0,105.0
356,62a427190a77c1a77f67095c,2022-06-11,0:03:20,Data Analyst,Yes,20.0,Tech,Python,3.0,5.0,5.0,5.0,5.0,2.0,Neither easy nor difficult,Remote Work,Male,30.0,Other (Please Specify):Ghana,Masters,Black or African American,0.0,40.0
357,62a429f0f3072dd892636396,2022-06-11,0:02:39,Data Analyst,No,20.0,Education,Python,0.0,10.0,0.0,9.0,5.0,10.0,Easy,Remote Work,Male,24.0,Other (Please Specify):Angola,Associates,Black or African American,0.0,40.0
358,62a42d6ef8d5efcc22f9178a,2022-06-11,0:02:01,Data Analyst,Yes,20.0,Healthcare,Python,7.0,4.0,6.0,5.0,6.0,6.0,Difficult,Remote Work,Male,26.0,India,Bachelors,Other (Please Specify):Indian,0.0,40.0
359,62a436fd24a2626027397c93,2022-06-11,0:03:23,Data Analyst,Yes,20.0,Tech,Python,,,,,,5.0,Neither easy nor difficult,Good Work/Life Balance,Female,19.0,Other (Please Specify):Bangladesh ,High School,Asian or Asian American,0.0,40.0
360,62a43e86f408bae018ee913a,2022-06-11,0:04:03,Student/Looking/None,No,20.0,Other (Please Specify):Customer support ,Python,5.0,6.0,6.0,5.0,1.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Female,92.0,India,Masters,Asian or Asian American,0.0,40.0
361,62a43ed4f8d5efcc22f92d0a,2022-06-11,0:02:33,Data Analyst,Yes,20.0,Healthcare,Python,1.0,8.0,5.0,1.0,7.0,8.0,Neither easy nor difficult,Remote Work,Male,28.0,Other (Please Specify):Nigeria,Bachelors,Black or African American,0.0,40.0
362,62a43f43f408bae018ee9281,2022-06-11,0:01:34,Student/Looking/None,Yes,20.0,Education,Python,0.0,1.0,2.0,2.0,1.0,1.0,Neither easy nor difficult,Better Salary,Female,24.0,India,Masters,Asian or Asian American,0.0,40.0
363,62a440ab575fa3a5ae8a1418,2022-06-11,0:03:39,Other,No,53.0,Healthcare,Python,7.0,10.0,10.0,10.0,5.0,10.0,Easy,Better Salary,Male,25.0,United States,Masters,Asian or Asian American,41.0,65.0
364,62a441e3575fa3a5ae8a1552,2022-06-11,0:04:04,Data Analyst,Yes,53.0,Finance,Python,4.0,5.0,5.0,5.0,6.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,42.0,United Kingdom,Masters,Black or African American,41.0,65.0
365,62a446faf8f7561645868c60,2022-06-11,0:01:05,Data Analyst,Yes,20.0,Tech,Python,2.0,3.0,3.0,3.0,3.0,3.0,Difficult,Better Salary,Male,21.0,India,Bachelors,Asian or Asian American,0.0,40.0
366,62a448832e54c9003e5491c5,2022-06-11,0:02:36,Data Analyst,No,75.5,Healthcare,Python,7.0,8.0,9.0,7.0,7.0,6.0,Easy,Better Salary,Male,24.0,United States,Bachelors,White or Caucasian,66.0,85.0
367,62a44ae2f8f7561645869335,2022-06-11,0:02:32,Data Analyst,Yes,53.0,Healthcare,Python,4.0,7.0,6.0,6.0,6.0,7.0,Neither easy nor difficult,Better Salary,Female,26.0,United States,Bachelors,White or Caucasian,41.0,65.0
368,62a44bc7bc6861bf31783829,2022-06-11,0:01:16,Data Analyst,Yes,20.0,Other (Please Specify):Cosmetics ,Python,2.0,8.0,8.0,9.0,8.0,10.0,Difficult,Better Salary,Male,30.0,United Kingdom,Bachelors,White or Caucasian,0.0,40.0
369,62a44ea3f408bae018eea62a,2022-06-11,0:05:51,Data Engineer,Yes,95.5,Other (Please Specify):Digital Mar,Other,6.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Culture,Male,27.0,United States,Bachelors,Black or African American,86.0,105.0
370,62a4514ff408bae018eea94d,2022-06-11,0:02:01,Data Engineer,Yes,20.0,Tech,Python,0.0,4.0,1.0,0.0,1.0,3.0,Easy,Better Salary,Male,28.0,India,Bachelors,Asian or Asian American,0.0,40.0
371,62a45a140a77c1a77f67469d,2022-06-11,0:02:27,Data Analyst,No,75.5,Real Estate,Other,6.0,8.0,7.0,7.0,5.0,6.0,Easy,Better Salary,Female,29.0,United Kingdom,Bachelors,White or Caucasian,66.0,85.0
372,62a45c8bf3072dd89263a493,2022-06-11,0:02:43,Data Analyst,No,20.0,Other (Please Specify):Home maker ,Python,0.0,0.0,0.0,0.0,0.0,0.0,Easy,Good Work/Life Balance,Female,26.0,India,Bachelors,Asian or Asian American,0.0,40.0
373,62a45f8c0f8c8599d5b09d40,2022-06-11,0:02:47,Data Engineer,Yes,20.0,Finance,Python,3.0,3.0,3.0,3.0,3.0,4.0,Neither easy nor difficult,Remote Work,Male,29.0,Other (Please Specify):Africa (Nigeria),Bachelors,Black or African American,0.0,40.0
374,62a4604d0a77c1a77f674e29,2022-06-11,0:01:51,Other,No,75.5,Finance,Other,3.0,5.0,7.0,2.0,5.0,7.0,Easy,Remote Work,Male,60.0,United Kingdom,Masters,White or Caucasian,66.0,85.0
375,62a46a66f8d5efcc22f95a7a,2022-06-11,0:01:55,Data Analyst,Yes,20.0,Healthcare,Python,5.0,8.0,8.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,25.0,Other (Please Specify):Nigeria ,Bachelors,Black or African American,0.0,40.0
376,62a46ad7d8c00e9f541b664a,2022-06-11,0:03:13,Other,No,20.0,Construction,R,0.0,0.0,1.0,3.0,2.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Female,37.0,Other (Please Specify):Nigeria ,Masters,Other (Please Specify):African ,0.0,40.0
377,62a46dbecf25554317319e48,2022-06-11,0:01:31,Data Analyst,Yes,75.5,Finance,Python,6.0,8.0,3.0,4.0,5.0,1.0,Neither easy nor difficult,Better Salary,Female,30.0,Canada,Bachelors,Asian or Asian American,66.0,85.0
378,62a475dcf408bae018eed15c,2022-06-11,0:04:48,Data Analyst,Yes,20.0,Healthcare,Python,0.0,1.0,2.0,1.0,0.0,3.0,Neither easy nor difficult,Better Salary,Female,27.0,Other (Please Specify):Nigeria ,Masters,Black or African American,0.0,40.0
379,62a477f0b4da29969c64892f,2022-06-11,0:01:04,Data Scientist,Yes,225.0,Tech,R,5.0,6.0,5.0,5.0,6.0,6.0,Difficult,Other (Please Specify):In office work,Male,31.0,United States,PhD,White or Caucasian,225.0,225.0
380,62a47947cec54911e9cbf6b2,2022-06-11,0:02:11,Student/Looking/None,No,20.0,Other (Please Specify):I am student. ,R,10.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,24.0,United Kingdom,Masters,Asian or Asian American,0.0,40.0
381,62a47c587dc029e2d66d9782,2022-06-11,0:03:11,Data Analyst,No,20.0,Finance,Other,0.0,6.0,6.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,20.0,United States,Bachelors,Black or African American,0.0,40.0
382,62a47e3ef3072dd89263c8c0,2022-06-11,0:02:30,Other,No,20.0,Tech,R,2.0,1.0,4.0,1.0,1.0,1.0,Easy,Good Work/Life Balance,Male,24.0,India,Bachelors,Asian or Asian American,0.0,40.0
383,62a47e812e54c9003e54d789,2022-06-11,0:01:32,Student/Looking/None,Yes,20.0,Other (Please Specify):Manufacturing,R,3.0,6.0,7.0,6.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,24.0,Other (Please Specify):Romania,Bachelors,White or Caucasian,0.0,40.0
384,62a47ea87dc029e2d66d9b60,2022-06-11,0:01:30,Student/Looking/None,No,20.0,"Other (Please Specify):Unemployed, trying to switch career",R,0.0,1.0,3.0,0.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,41.0,Other (Please Specify):Spain,Bachelors,Hispanic or Latino,0.0,40.0
385,62a47f1e0a77c1a77f677174,2022-06-11,0:02:12,Data Analyst,Yes,95.5,Tech,R,8.0,8.0,8.0,8.0,8.0,8.0,Difficult,Better Salary,Male,41.0,United States,Bachelors,White or Caucasian,86.0,105.0
386,62a48566b4da29969c64995a,2022-06-11,0:01:52,Other,No,187.5,Other (Please Specify):Retail,Python,9.0,8.0,9.0,10.0,8.0,10.0,Neither easy nor difficult,Good Culture,Male,43.0,United States,Bachelors,White or Caucasian,150.0,225.0
387,62a48612d8c00e9f541b86b8,2022-06-11,0:01:53,Data Analyst,No,75.5,Healthcare,Python,7.0,7.0,8.0,4.0,6.0,9.0,Easy,Remote Work,Female,38.0,United States,Bachelors,White or Caucasian,66.0,85.0
388,62a487167dc029e2d66da73e,2022-06-11,0:01:53,Data Analyst,Yes,20.0,Other (Please Specify):Retail,Python,5.0,5.0,5.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,28.0,Other (Please Specify):Philippines,Bachelors,Asian or Asian American,0.0,40.0
389,62a488197dc029e2d66da8a1,2022-06-11,0:01:30,Data Analyst,Yes,95.5,Healthcare,Python,10.0,8.0,6.0,10.0,7.0,5.0,Neither easy nor difficult,Good Culture,Female,31.0,Other (Please Specify):Germany,Bachelors,Hispanic or Latino,86.0,105.0
390,62a48c4c24a262602739e141,2022-06-11,0:01:31,Data Analyst,Yes,95.5,Other (Please Specify):Government,Other,8.0,7.0,8.0,6.0,7.0,8.0,Difficult,Good Work/Life Balance,Female,28.0,United States,Masters,White or Caucasian,86.0,105.0
391,62a48cbdf408bae018eeeccf,2022-06-11,0:00:55,Data Analyst,No,53.0,Healthcare,C/C++,7.0,8.0,9.0,9.0,4.0,9.0,Easy,Remote Work,Male,23.0,United States,Masters,Asian or Asian American,41.0,65.0
392,62a48d4df8d5efcc22f98308,2022-06-11,0:01:47,Data Analyst,No,53.0,Other (Please Specify):Utilities ,Python,5.0,5.0,4.0,5.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,25.0,United Kingdom,Bachelors,Black or African American,41.0,65.0
393,62a48d562e54c9003e54ea2b,2022-06-11,0:01:22,Other,No,20.0,Tech,R,2.0,5.0,2.0,8.0,9.0,10.0,Difficult,Remote Work,Male,26.0,Other (Please Specify):Poland,Masters,White or Caucasian,0.0,40.0
394,62a48da6b4da29969c64a3a5,2022-06-11,0:00:47,Data Scientist,Yes,137.5,Finance,Python,9.0,4.0,8.0,7.0,5.0,6.0,Difficult,Good Work/Life Balance,Male,35.0,United States,Bachelors,White or Caucasian,125.0,150.0
395,62a49012f408bae018eef16d,2022-06-11,0:01:43,Data Analyst,Yes,115.5,Other (Please Specify):Retail,R,8.0,9.0,9.0,7.0,8.0,8.0,Neither easy nor difficult,Remote Work,Male,30.0,Other (Please Specify):Denmark,Masters,White or Caucasian,106.0,125.0
396,62a491b3b4da29969c64a89e,2022-06-11,0:01:38,Data Analyst,Yes,95.5,Tech,R,3.0,,,,,,Neither easy nor difficult,Better Salary,Male,35.0,United Kingdom,Bachelors,White or Caucasian,86.0,105.0
397,62a4926ef408bae018eef4ee,2022-06-11,0:02:06,Data Analyst,Yes,20.0,Telecommunication,Python,0.0,8.0,5.0,5.0,2.0,2.0,Easy,Better Salary,Male,28.0,Other (Please Specify):Panama,Bachelors,Hispanic or Latino,0.0,40.0
398,62a495d724a262602739ee07,2022-06-11,0:02:01,Student/Looking/None,No,20.0,Tech,Python,0.0,2.0,3.0,3.0,2.0,3.0,Easy,Good Work/Life Balance,Female,24.0,Other (Please Specify):Nigeria,Bachelors,Black or African American,0.0,40.0
399,62a49b3cb4da29969c64b5dc,2022-06-11,0:04:32,Data Analyst,Yes,53.0,Tech,Python,8.0,10.0,7.0,5.0,6.0,5.0,Neither easy nor difficult,Good Culture,Female,34.0,United States,Bachelors,White or Caucasian,41.0,65.0
400,62a49e087dc029e2d66dc57e,2022-06-11,0:01:52,Data Analyst,Yes,53.0,Tech,Python,3.0,5.0,4.0,5.0,3.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Female,31.0,Other (Please Specify):Germany,Masters,White or Caucasian,41.0,65.0
401,62a49e47b4da29969c64b9f9,2022-06-11,0:01:06,Data Analyst,Yes,20.0,Tech,Python,0.0,0.0,0.0,0.0,0.0,0.0,Difficult,Good Work/Life Balance,Male,30.0,United Kingdom,Masters,Asian or Asian American,0.0,40.0
402,62a49e5f24a262602739f9af,2022-06-11,0:01:28,Data Engineer,Yes,95.5,Other (Please Specify):Logistics,JavaScript,4.0,4.0,1.0,6.0,1.0,5.0,Difficult,Better Salary,Male,40.0,United Kingdom,Bachelors,White or Caucasian,86.0,105.0
403,62a49fe7b4da29969c64bbe1,2022-06-11,0:02:02,Data Analyst,No,53.0,Other (Please Specify):Consulting,R,4.0,10.0,10.0,10.0,8.0,6.0,Very Difficult,Better Salary,Male,26.0,United States,Bachelors,Hispanic or Latino,41.0,65.0
404,62a4a3d4f8d5efcc22f9a051,2022-06-11,0:01:00,Data Analyst,No,137.5,Healthcare,R,9.0,9.0,6.0,6.0,6.0,7.0,Neither easy nor difficult,Good Culture,Male,25.0,United States,Bachelors,White or Caucasian,125.0,150.0
405,62a4a8cb0a77c1a77f67a405,2022-06-11,0:02:27,Data Analyst,Yes,20.0,Other (Please Specify):Maritime,Other,,5.0,8.0,4.0,8.0,4.0,Easy,Good Culture,Male,45.0,Other (Please Specify):Greece,Associates,White or Caucasian,0.0,40.0
406,62a4abb30f8c8599d5b0fc24,2022-06-11,0:03:12,Data Analyst,No,53.0,Finance,R,7.0,9.0,8.0,6.0,6.0,9.0,Neither easy nor difficult,Good Culture,Male,26.0,United States,Masters,Black or African American,41.0,65.0
407,62a4afd87dc029e2d66ddb24,2022-06-11,0:01:43,Data Scientist,No,20.0,Finance,Python,7.0,7.0,8.0,6.0,6.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,26.0,India,Masters,Other (Please Specify):Indian,0.0,40.0
408,62a4b085cec54911e9cc3afe,2022-06-11,0:02:44,Other,Yes,20.0,Finance,Python,3.0,2.0,4.0,2.0,2.0,3.0,Difficult,Better Salary,Male,23.0,India,Masters,Asian or Asian American,0.0,40.0
409,62a4b23f5d257a28a30f6b8c,2022-06-11,0:00:56,Data Engineer,Yes,115.5,Tech,Python,4.0,4.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,25.0,India,Masters,Asian or Asian American,106.0,125.0
410,62a4b29a5d257a28a30f6c63,2022-06-11,0:01:11,Data Analyst,Yes,53.0,Healthcare,R,4.0,5.0,6.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,33.0,United States,High School,White or Caucasian,41.0,65.0
411,62a4b2e5f8f75616458712af,2022-06-11,0:02:02,Other,No,20.0,Other (Please Specify):Ecommerce,Other,6.0,3.0,3.0,6.0,6.0,4.0,Very Easy,Other (Please Specify):Learning new skills,Male,33.0,India,Bachelors,Asian or Asian American,0.0,40.0
